koi_period,koi_eccen,koi_impact,koi_duration,koi_depth,koi_ror,koi_srho,koi_prad,koi_sma,koi_incl,koi_teq,koi_insol,koi_dor,koi_steff,koi_slogg,koi_smet,koi_srad,koi_smass,status
17.3695112,0,0.28,4.012,314,0.015932,2.11367,1.45,0.1228,89.5,588,28.35,32.3,5119,4.508,0.1,0.834,0.818,CANDIDATE
3.454241684,0,0.505,4.69505,88195,0.282688,0.47279,75.11,0.0504,85.66,2010,3867.02,6.681,6562,3.822,-0.14,2.433,1.435,FALSE POSITIVE
0.566790294,0,0.393,3.641,64,0.00744,0.13099,0.89,0.0134,72.5,2432,8244.38,1.305,6100,4.358,-0.2,1.093,0.993,FALSE POSITIVE
7.11879848,0,0.983,4.11282,107660,0.500012,1.26835,41.17,0.068,86.25,819,106.52,15.034,5578,4.601,-0.4,0.754,0.843,FALSE POSITIVE
14.665759784,0,0.576,3.65814,336980,0.613898,8.66801,67.17,0.1114,89.29,712,60.89,46.19,5385,4.369,0.08,1.002,0.855,FALSE POSITIVE
0.566801906,0,0.155,1.626,89.7,0.008589,1.1874,0.55,0.0111,86.74,1344,774.11,2.722,4208,4.662,-0.36,0.583,0.57,FALSE POSITIVE
0.576732089,0,0.518,1.856,35.4,0.005496,0.58152,0.43,0.0121,76.19,1537,1316.33,2.17,4524,4.576,0.12,0.717,0.707,CANDIDATE
7.1969168,0,0.502,4.525,47.1,0.006392,0.43809,1.1,0.0731,87.29,1132,388.54,10.63,5530,4.045,0.12,1.575,1.004,CANDIDATE
0.734426335,0,0.971,2.7415,99056,0.472261,0.58177,51.42,0.0163,67.63,2106,4660.36,2.55,6108,4.471,-0.08,0.997,1.072,FALSE POSITIVE
1.75643185,0,0.115,2.397,51.6,0.006544,1.09366,0.58,0.0275,88.83,1366,821.36,5.63,5696,4.57,-0.26,0.812,0.902,FALSE POSITIVE
60.2976774,0,0.596,14.2561,315890,0.595809,0.56972,63.57,0.2956,89.29,481,12.63,47.841,5995,4.434,-0.28,0.977,0.946,FALSE POSITIVE
2.521245368,0,0.231,4.24027,418380,0.606844,1.15079,56.59,0.0339,88.18,1241,560.57,7.2854,5605,4.486,-0.32,0.854,0.816,FALSE POSITIVE
0.892061734,0,1.079,2.24307,75590,0.50075,0.93714,46.75,0.0173,71.52,1724,2090.54,3.4034,5561,4.512,-0.16,0.855,0.866,FALSE POSITIVE
73.894163515,0,0.27,9.48995,213900,0.426581,2.00498,39.18,0.3146,89.81,392,5.61,83.334,5442,4.469,-0.34,0.841,0.759,FALSE POSITIVE
9.455586047,0,0.791,8.42272,115170,0.385464,0.19984,178.47,0.1106,85.38,1972,3576.17,9.811,7221,3.488,-0.18,4.24,2.018,FALSE POSITIVE
0.602277579,0,0.7502,2.38,34.6,0.005841,0.19379,0.78,0.0139,61.31,2699,12545.82,1.549,6510,4.256,-0.58,1.228,0.992,CANDIDATE
1.23516416,0,0.678,4.713,64.6,0.007809,0.06073,0.92,0.0235,66.47,1866,2861.14,1.698,6249,4.428,-0.04,1.076,1.13,FALSE POSITIVE
32.003815635,0,1.226,4.31197,17120,0.406353,1.09929,180.25,0.237,88.2,960,201.25,39.044,5260,3.459,0.02,4.062,1.73,FALSE POSITIVE
14.199840087,0,0.772,5.98531,214600,0.5554,1.3795,85.76,0.115,88.19,907,159.99,24.4987,5864,4.139,-0.06,1.414,1.005,FALSE POSITIVE
3.71186243,0,0.469,1.032,53.9,0.006941,20.19752,0.95,0.0492,88.9,1406,922.9,24.5,6302,4.299,-0.02,1.258,1.15,FALSE POSITIVE
2.17814186,0,0.012,1.988,127.7,0.010063,2.42788,0.92,0.0309,89.92,1174,447.79,8.48,5101,4.506,0.14,0.84,0.824,FALSE POSITIVE
16.17803,0,0.081,5.18,449,0.019283,1.0322,2.25,0.1285,89.81,754,76.54,24.26,5929,4.413,0.14,1.069,1.079,CONFIRMED
61.42252657,0,0.574,3.76585,337540,0.612716,33.21626,41.01,0.2663,89.83,326,2.66,187.81,4867,4.687,-0.56,0.613,0.665,FALSE POSITIVE
3.72273683,0,0.52,8.552,37.8,0.00579,0.03517,0.52,0.0455,79.87,1104,350.89,2.95,5898,4.567,-0.4,0.819,0.904,FALSE POSITIVE
1.540399732,0,0.106,1.63,57.6,0.006825,3.04028,0.58,0.0236,89.16,1312,700.19,7.252,5160,4.518,-0.22,0.784,0.738,FALSE POSITIVE
588.10504,0,0.3168,15.474,326.6,0.016761,1.2074,1.77,1.362,89.95,231,0.67,280.5,6214,4.457,-0.4,0.965,0.972,FALSE POSITIVE
39.5931053,0,0.0044,2.306,156.6,0.011462,28.19559,1.22,0.2316,89.95,546,21.06,132.7,6046,4.486,-0.08,0.972,1.053,FALSE POSITIVE
214.715417,0,0.981,34.146,5211.2,0.112845,0.00661,71.79,0.7895,87.77,602,31,25.26,5022,3.06,-0.3,5.826,1.421,FALSE POSITIVE
1.28619671,0,0.874,1.114,137.2,0.012568,1.118,1.27,0.0212,79.07,1646,1740.01,4.61,5650,4.391,-0.44,0.926,0.77,FALSE POSITIVE
6.8072842,0,0.923,1.9477,14578,0.156405,2.63981,31.15,0.0714,87.16,1156,421.16,18.63,5182,3.935,0.24,1.824,1.043,FALSE POSITIVE
12.42592247,0,0.885,31.5,8707.6,0.104342,0.00133,79.21,0.1329,66.44,1547,1353.9,2.2142,4849,3.06,0.34,6.952,2.025,FALSE POSITIVE
5.554227226,0,0.174,4.77434,142310,0.344438,1.0267,31.71,0.056,89.16,930,176.7,11.8744,5433,4.465,-0.34,0.843,0.756,FALSE POSITIVE
31.97280045,0,0.935,4.9,2236.4,0.05335,0.26268,5.88,0.2015,87.79,626,36.33,24.21,6340,4.457,-0.3,1.01,1.066,FALSE POSITIVE
0.566801506,0,0.369,1.738,29.5,0.005078,0.83543,0.62,0.0135,81.22,2557,10156.53,2.421,6398,4.358,-0.34,1.111,1.023,FALSE POSITIVE
0.948683571,0,0.691,1.676,150.9,0.011996,0.75513,1.12,0.0186,77.91,1665,1815.32,3.3,5576,4.556,0.02,0.852,0.953,FALSE POSITIVE
3.258249472,0,1.264,2.6358,1643.5,0.307288,0.0701,79.23,0.0489,68.18,2057,4234.38,3.4,6712,3.859,-0.3,2.361,1.467,FALSE POSITIVE
4.608901433,0,0.386,8.73393,378550,0.590973,0.2225,48.72,0.0511,86.49,1007,242.9,6.2983,5938,4.605,-0.74,0.755,0.844,FALSE POSITIVE
1.74336627,0,1.855,10.405,451,0.870432,0.04175,140.49,0.0308,10.31,2029,4006.15,1.8859,6640,4.208,-0.08,1.478,1.291,FALSE POSITIVE
5.60682001,0,0.156,2.714,150.7,0.011169,2.36408,1.04,0.0607,89.43,942,186.43,15.78,5699,4.553,-0.1,0.853,0.95,CANDIDATE
2.630090609,0,0.285,13.6817,516930,0.69015,0.05157,83.5,0.0357,83.86,1551,1371.02,2.66171,6315,4.292,-0.76,1.108,0.875,FALSE POSITIVE
37.878483588,0,0.763,10.5972,222230,0.56077,0.67831,46.42,0.2084,88.82,503,15.19,37.192,5985,4.603,-0.78,0.758,0.846,FALSE POSITIVE
1.262742487,0,1.213,1.7433,15911,0.390852,0.74622,134.45,0.0263,72.24,2548,9925.41,3.98,5273,3.621,0.06,3.15,1.511,FALSE POSITIVE
2.751566365,0,1.041,5.2403,72609,0.457086,0.1934,42.98,0.0364,75.86,1171,445.35,4.26,5461,4.497,-0.1,0.861,0.851,FALSE POSITIVE
3.693951168,0,0.917,2.2534,28290,0.21699,1.41354,20.88,0.0463,84.77,1148,411.07,10.06,5968,4.534,-0.26,0.881,0.97,FALSE POSITIVE
5.579631021,0,1.323,3.38646,118320,0.809337,2.31241,90.32,0.062,85.14,1108,356.56,15.613,6188,4.427,-0.22,1.022,1.013,FALSE POSITIVE
26.951237675,0,1.04,8.27486,86749,0.487824,0.48415,146.33,0.2033,87.75,1082,324.38,26.4907,6675,3.748,-0.14,2.747,1.54,FALSE POSITIVE
611.09299,0,0.2171,15.22,270,0.0151,1.42399,1.53,1.4167,89.95,215,0.51,304.1,6032,4.508,-0.18,0.929,1.014,FALSE POSITIVE
5.462689263,0,1.298,3.2605,4184.6,0.373854,0.12981,36.25,0.0579,77.27,1024,260.14,5.89,5929,4.479,-0.46,0.888,0.867,FALSE POSITIVE
1.039370613,0,0.976,1.0713,743.6,0.036768,0.37244,12.6,0.0229,69.37,3320,28690.6,2.7706,6429,3.615,-0.36,3.137,1.479,FALSE POSITIVE
11.567974732,0,0.458,5.96595,416030,0.645094,1.81761,45.65,0.0896,88.88,628,36.66,23.427,5290,4.669,-0.68,0.648,0.723,FALSE POSITIVE
7.51509713,0,0.934,2.62,187.1,0.016144,0.22787,1.23,0.0684,83.9,685,51.99,8.79,4867,4.63,-0.08,0.696,0.78,FALSE POSITIVE
3.50474265,0,1.049,8.2852,88625,0.498009,0.07585,200.24,0.0576,73.37,2689,12355.55,3.6655,7624,3.622,-0.04,3.682,2.068,FALSE POSITIVE
7.09520543,0,0.778,3.69044,232680,0.591183,3.19847,50.23,0.0688,87.82,813,103.28,20.418,5481,4.592,-0.22,0.778,0.871,FALSE POSITIVE
486.77832,0,0.1737,15.29,370.8,0.017214,1.15541,9.3,1.4638,89.95,409,6.6,243.7,5039,3.295,-0.16,4.95,1.765,CANDIDATE
25.9493253,0,0.655,12.17,354.5,0.018105,0.05776,1.04,0.143,87.05,409,6.62,12.72,4835,4.758,-1.32,0.526,0.578,FALSE POSITIVE
117.844963,0,0.4594,1.951,1043,0.02995,104.82532,2.52,0.4457,89.95,308,2.13,425,5317,4.595,-0.14,0.769,0.859,FALSE POSITIVE
198.6004,0,0.648,3.53,300.8,0.016695,18.31077,4.6,0.6699,89.95,458,10.45,337,5357,3.641,-0.58,2.522,1.014,CANDIDATE
559.28332,0,0.3058,4.245,1360,0.032776,59.1899,2.54,1.1841,89.95,150,0.12,993,4386,4.586,0.26,0.709,0.708,FALSE POSITIVE
171.69799,0,0.2266,2.904,878,0.026632,59.35321,39.78,0.8738,89.95,878,140.73,452,5033,2.645,0.07,13.679,3.01,FALSE POSITIVE
142.685885,0,0.1086,3.792,1195,0.031609,23.83109,2.76,0.5095,89.95,319,2.43,295,5767,4.57,-0.4,0.799,0.866,CANDIDATE
12.4970599,0,0.65,3.877,180,0.012948,0.85056,1.44,0.1075,88.06,839,117.3,19.15,6174,4.445,-0.12,1.021,1.055,CANDIDATE
4.08029328,0,0.2428,2.8343,1128.4,0.030579,1.52602,2.92,0.0493,88.81,1044,280.4,11.03,5619,4.536,0.02,0.874,0.956,FALSE POSITIVE
11.83271013,0,0.548,6.152,176.3,0.012494,0.26577,1.17,0.1002,87.49,728,66.51,12.53,5639,4.551,-0.02,0.859,0.959,FALSE POSITIVE
297.113395,0,0.0322,4.529,275.4,0.015333,28.19682,5.37,1.0563,89.95,509,15.89,509,6626,3.676,-0.06,3.206,1.776,FALSE POSITIVE
4.43529675,0,0.353,2.117,181.9,0.012463,3.37649,1.15,0.0499,88.67,1026,261.33,15.2,5659,4.511,-0.32,0.842,0.839,FALSE POSITIVE
11.02822674,0,0.351,8.275,278040,0.498296,0.51036,75.47,0.1004,88.65,1028,264.14,14.86,6271,4.199,-0.1,1.387,1.109,FALSE POSITIVE
15.32763411,0,1.204,6.0662,17749,0.392824,0.20189,291.01,0.1422,84.92,1472,1108.58,13.59,4830,2.987,0.12,6.784,1.628,FALSE POSITIVE
17.030857558,0,1.047,4.24308,77832,0.474955,2.11536,73.8,0.1233,88.12,836,115.15,31.8909,5575,4.066,-0.26,1.423,0.86,FALSE POSITIVE
1.489442254,0,0.455,5.51392,417900,0.652608,0.34728,115.45,0.0282,82.4,2328,6938.66,3.4405,6962,4.148,-0.24,1.62,1.352,FALSE POSITIVE
21.980467,0,0.417,4.78,96,0.009047,1.31829,0.92,0.1448,89.26,625,36.07,32.29,5573,4.418,-0.18,0.936,0.837,CANDIDATE
0.933746709,0,0.057,3.435,18.6,0.00399,0.22026,0.36,0.0176,88.49,1893,3026.99,2.165,6302,4.535,-1.1,0.815,0.831,FALSE POSITIVE
677.35794,0,0.8359,9.698,322.4,0.0185,1.23373,7.12,1.8282,89.95,388,5.35,310,6335,3.593,0.22,3.523,1.774,FALSE POSITIVE
3.33930957,0,0.934,2.597,91.3,0.010966,0.10189,1.2,0.0438,76.2,1205,498.37,3.92,5700,4.434,0.16,1.006,1.003,CANDIDATE
3.87594316,0,0.025,2.314,58.6,0.00694,2.70101,0.68,0.0485,89.89,1081,323.21,12.897,5713,4.541,0.07,0.893,1.01,CONFIRMED
9.524076544,0,0.313,10.4891,198400,0.410212,0.18314,151,0.0911,88.13,1390,882.28,9.5761,5180,3.428,-0.46,3.371,1.112,FALSE POSITIVE
4.331392455,0,0.306,3.7278,200400,0.416305,1.87841,38.82,0.0481,88.57,1051,288.51,12.3045,5655,4.472,-0.44,0.854,0.788,FALSE POSITIVE
12.422524,0,0.566,13.55,33.9,0.005564,0.02478,0.86,0.1173,84.47,1107,354.37,5.87,7225,4.281,-0.12,1.414,1.397,FALSE POSITIVE
53.220416998,0,0.248,17.7344,72895,0.24583,0.14658,55.22,0.2977,89.49,655,43.63,27.99785,5653,3.905,0.3,2.057,1.24,FALSE POSITIVE
1.559360638,0,0.647,5.4458,280070,0.57973,0.2869,94.2,0.0284,78.79,2234,5905.62,3.3286,7002,4.193,-0.4,1.488,1.261,FALSE POSITIVE
21.142458554,0,0.971,5.17846,73961,0.403906,1.34036,41.68,0.1506,88.24,672,48.12,31.64,6079,4.495,-0.2,0.945,1.019,FALSE POSITIVE
0.720589427,0,0.64,4.329,70,0.008091,0.07513,1.95,0.0201,59.8,3927,56448.93,1.27285,8497,4.07,0.21,2.211,2.095,FALSE POSITIVE
3.39401963,0,0.166,2.984,98.4,0.009127,1.06962,1.03,0.0448,88.9,1306,689.16,8.67,6181,4.431,-0.16,1.029,1.036,CANDIDATE
6.63448023,0,0.116,3.603,71.2,0.007791,1.2036,1.04,0.0719,89.53,1177,453.27,14.095,6463,4.313,-0.2,1.225,1.126,CANDIDATE
21.539269242,0,0.908,5.32432,143750,0.520189,2.18471,53,0.1503,88.62,674,48.89,37.69925,6136,4.487,-0.36,0.933,0.973,FALSE POSITIVE
11.7728146,0,0.407,4.132,77.1,0.008052,1.10525,0.93,0.097,88.84,788,90.86,20.08,5410,4.333,0.12,1.056,0.875,CANDIDATE
1.20693963,0,0.701,6.881,20,0.004374,0.02664,0.97,0.0263,56.54,2847,15568.09,1.271,7331,4.041,0.04,2.041,1.668,FALSE POSITIVE
1.013922622,0,1.178,1.6393,34957,0.452671,1.37582,31.98,0.017,73.76,1392,883.9,4.21,5110,4.618,-0.78,0.647,0.632,FALSE POSITIVE
0.691561191,0,1.0183,5.23,1901,0.092307,0.05598,5.91,0.0128,24.64,1460,1074.31,1.123,4892,4.669,-0.98,0.586,0.583,FALSE POSITIVE
0.676990194,0,1.223,1.69459,20506,0.420848,0.69114,37.5,0.0146,61.44,1919,3192.15,2.558,5813,4.568,-0.34,0.816,0.903,FALSE POSITIVE
533.6593,0,0.1083,12.81,533.5,0.020985,2.23953,1.92,1.2547,89.95,205,0.42,323,5695,4.556,-0.16,0.839,0.923,FALSE POSITIVE
472.2265706,0,0.876,4.8732,156140,0.523956,66.67567,48.18,1.1601,89.95,217,0.52,922.9,5763,4.557,-0.2,0.842,0.937,FALSE POSITIVE
392.72811,0,0.4505,12.48,499.7,0.020827,1.30918,1.85,1.0047,89.95,226,0.62,220.2,5701,4.558,-0.3,0.815,0.877,CANDIDATE
140.884533,0,0.013,10.245,158,0.011447,1.14312,1.52,0.5449,89.99,392,5.6,106.2,5960,4.306,0.1,1.213,1.087,CANDIDATE
66.247851,0,0.2847,4.04,666,0.023423,8.05262,16.67,0.4034,89.95,925,172.74,123.2,5214,3.109,-0.26,6.519,1.996,FALSE POSITIVE
20.5142642,0,0.256,3.524,153.2,0.011132,3.70342,1.14,0.1387,89.66,598,30.28,43.5,5221,4.422,0.18,0.936,0.843,CANDIDATE
2.027383251,0,1.248,1.5528,3856.2,0.325674,0.46033,31.12,0.0286,74.41,1352,791.38,4.64,5544,4.435,-0.4,0.875,0.761,FALSE POSITIVE
4.592401261,0,0.272,4.96038,87426,0.277148,0.62378,52.18,0.0618,88.24,1678,1872.74,8.8597,7201,4.138,-0.08,1.724,1.488,FALSE POSITIVE
4.768540307,0,0.806,0.9938,347.6,0.019024,9.9501,1.84,0.051,87.98,1010,246.11,22.868989,5491,4.432,-0.3,0.887,0.776,FALSE POSITIVE
9.13315062,0,0.275,2.1557,231.2,0.014047,7.15701,1.48,0.0867,89.5,900,155.42,31.6,6122,4.487,-0.18,0.964,1.041,CANDIDATE
10.4032399,0,1.296,23.85,1056.2,0.328199,0.00075,51.47,0.0948,37.1,1104,350.59,1.625,6428,4.144,-0.42,1.436,1.049,FALSE POSITIVE
10.8632531,0,1.187,37.68,188.2,0.199678,0.00032,19.93,0.096,19.53,802,98.04,1.259,5896,4.516,-0.1,0.914,1,FALSE POSITIVE
8.47484677,0,0.872,2.067,217.8,0.015752,1.15514,1.35,0.0777,86.95,780,87.55,16.37,5564,4.587,-0.26,0.785,0.878,CANDIDATE
0.503201954,0,0.3279,0.167,43,0.011873,801.55951,2.99,0.0135,89.38,3550,37526.28,22.06,6157,3.827,-0.1,2.306,1.302,FALSE POSITIVE
593.19521,0,0.6192,25.65,227.3,0.014455,0.15391,1.63,1.36,89.95,234,0.71,142,6103,4.391,-0.34,1.03,0.953,FALSE POSITIVE
1.307761491,0,1.237,2.22271,13941,0.396962,0.35977,29.17,0.0203,67.2,1298,671.75,3.1921,5112,4.596,-0.64,0.673,0.651,FALSE POSITIVE
1.7609276,0,0.29,5.189,57.3,0.007102,0.10476,1.53,0.0361,83.55,2860,15818.72,2.58,8784,4.156,0.07,1.967,2.017,FALSE POSITIVE
0.592618966,0,0.083,0.811,91.4,0.008852,9.68464,0.86,0.0137,89.15,2103,4626.58,5.64,5926,4.532,-0.2,0.887,0.978,FALSE POSITIVE
0.566796331,0,0.981,5.194,114.8,0.013315,0.05994,1.5,0.0138,12.68,2411,7979.99,1.006,6319,4.447,-0.22,1.032,1.084,FALSE POSITIVE
0.566793614,0,0.9476,5.723,31.4,0.007232,0.06085,21.63,0.0133,20.63,7584,781981.98,1.011,3789,1.549,0.56,27.384,0.969,FALSE POSITIVE
439.1076969,0,0.7777,26.2259,69792,0.278895,0.21488,24.7,1.0862,89.38,221,0.57,129.87,5810,4.567,-0.38,0.811,0.885,FALSE POSITIVE
10.81589054,0,0.219,4.73495,45400,0.19721,1.40377,32.48,0.0978,89.39,1086,328.64,20.552,6269,4.109,-0.28,1.508,1.065,FALSE POSITIVE
0.566799725,0,0.33,4.097,46.7,0.006244,0.10625,0.77,0.0131,74.25,2289,6460.25,1.217,5576,4.297,0.1,1.132,0.928,FALSE POSITIVE
6.49066214,0,0.798,3.47128,195090,0.544206,3.03987,33.46,0.0561,87.58,621,35.28,18.917,4448,4.684,-0.72,0.563,0.558,FALSE POSITIVE
2.991884392,0,0.496,7.5583,123880,0.335774,0.12078,40.11,0.0419,82.6,1486,1154.88,3.8519,6596,4.4,-0.42,1.094,1.098,FALSE POSITIVE
0.759755409,0,0.455,2.734,70,0.007807,0.27536,0.91,0.0172,77.07,2121,4773.08,2.033,6090,4.447,0.21,1.071,1.173,FALSE POSITIVE
0.93891532,0,0.069,2.134,39.1,0.005777,0.86113,1.13,0.021,88.84,2667,11944.88,3.42,6534,4.074,0.06,1.797,1.395,FALSE POSITIVE
1.140133012,0,1.181,9.251,223.2,0.194448,0.02506,126.77,0.0274,9.92,4370,86385.22,1.199,6715,3.211,-0.5,5.97,2.114,FALSE POSITIVE
1.208524388,0,1.259,1.8478,4759.6,0.34891,0.26634,26.71,0.0203,62.64,1286,647.48,2.74,4963,4.63,-0.2,0.701,0.781,FALSE POSITIVE
5.197420145,0,1.025,6.78534,91307,0.488395,0.18581,81.49,0.0579,80.82,1416,949.86,6.4258,6248,4.05,-0.58,1.528,0.955,FALSE POSITIVE
0.562006231,0,0.678,3.496,14.2,0.003668,0.10946,0.58,0.0139,56.31,2978,18708.86,1.223,6609,4.17,-0.38,1.455,1.144,FALSE POSITIVE
14.313157391,0,0.004,8.90236,21567,0.134636,0.25076,34.98,0.117,89.98,1144,404.48,13.9516,5750,3.703,-0.7,2.379,1.041,FALSE POSITIVE
0.580724809,0,0.292,1.82,64.2,0.007401,0.80981,0.75,0.0136,83.11,2191,5418.89,2.435,5989,4.492,-0.2,0.933,0.986,FALSE POSITIVE
2.53021,0,1.275,21.79,367.9,0.292789,0.00631,41.44,0.0354,8.13,1543,1338.82,1.288,5780,4.178,-0.16,1.296,0.924,FALSE POSITIVE
23.6223571,0,0.369,6.852,57,0.007017,0.50976,1.07,0.1611,89.14,797,95.35,24.68,6144,4.149,-0.3,1.393,0.999,CONFIRMED
31.827649,0,0.785,1.639,520,0.023361,17.21605,4.98,0.1939,89.54,668,47.21,97.3,4774,3.838,0.38,1.954,0.959,CONFIRMED
3.49550335,0,0.0843,3.799,60.9,0.007058,0.54893,0.66,0.0441,89.38,1081,322.8,7.08,5582,4.551,-0.02,0.85,0.937,FALSE POSITIVE
0.750737313,0,0.463,1.712,38.8,0.005752,0.97291,0.48,0.0153,81.33,1603,1558.69,3.07,5151,4.602,0.07,0.761,0.874,FALSE POSITIVE
3.226232203,0,0.145,0.4022,36.3,0.006444,413.20212,1.01,0.0455,89.95,1620,1627.1,61,6534,4.203,-0.22,1.437,1.205,CANDIDATE
5.29655591,0,0.37,3.93,135.4,0.010809,0.61616,1.3,0.063,87.81,1156,421.14,9.7,6268,4.429,0.07,1.1,1.188,CANDIDATE
0.379412331,0,0.243,1.561,594,0.021795,0.9745,1.59,0.009,82.85,1643,1724.34,1.95,4331,4.62,0.07,0.666,0.675,FALSE POSITIVE
321.00742,0,0.6639,13.01,307.1,0.016903,0.56181,3.7,0.8746,89.95,351,3.59,145.2,5258,3.771,-0.5,2.004,0.864,FALSE POSITIVE
0.75509861,0,1.091,2.6423,60334,0.458574,0.48542,60.74,0.0155,63.51,2359,7285.15,2.446,6038,4.206,-0.54,1.213,0.864,FALSE POSITIVE
0.594003994,0,0.4978,5.557,25.4,0.004786,0.05184,1.55,0.0174,59.59,4952,142174.84,0.9888,8596,3.793,-0.24,2.968,1.994,FALSE POSITIVE
183.836254,0,0.956,13.088,1046.2,0.039532,0.04751,51.64,0.7889,88.75,852,124.46,43.9,4959,2.569,-0.44,11.963,1.934,FALSE POSITIVE
392.601892,0,0.713,3.21,779,0.027389,40.51088,2.25,0.9879,89.94,204,0.41,691,5307,4.605,-0.2,0.753,0.843,CANDIDATE
452.65206,0,0.646,19.87,175.1,0.012781,0.23102,2.41,1.2591,89.73,345,3.33,135.8,6664,4.075,-0.28,1.73,1.3,FALSE POSITIVE
234.66319186,0,0.029,7.627,243.5,0.014339,4.65,1.68,0.7751,89.99,328,2.73,238.32073,6306,4.426,-0.1,1.076,1.126,FALSE POSITIVE
351.204993,0,0.777,22.414,1257.9,0.035588,0.08437,3.57,0.9186,89.46,258,1.04,81.9,5845,4.435,-0.44,0.918,0.838,FALSE POSITIVE
260.446151,0,0.896,9.314,713.9,0.029827,0.35528,25.39,0.9622,89.53,608,32.37,108.4,4845,2.897,0.06,7.796,1.748,CANDIDATE
8.460438928,0,1.061,4.73492,76413,0.47764,0.73874,36.62,0.0749,85.68,804,98.6,14.08662,5951,4.638,-1.06,0.702,0.796,FALSE POSITIVE
0.958116585,0,1.275,2.3496,2374.1,0.329783,0.11023,49.16,0.0187,43.19,2271,6312.99,1.749,6032,4.147,-0.32,1.365,0.954,FALSE POSITIVE
5.88836941,0,0.249,1.05,119.9,0.01018,40.31668,1.21,0.0649,89.66,1125,379.27,42,6243,4.39,-0.14,1.084,1.048,CANDIDATE
0.555973803,0,0.563,1.271,75.3,0.008239,1.48092,1.9,0.0131,78.77,3049,20544.64,2.89,5445,3.776,-0.46,2.117,0.977,FALSE POSITIVE
1.992098705,0,1.069,4.03833,69414,0.466485,0.29939,45.85,0.0308,74.4,1435,1006.31,3.975,6024,4.523,-0.26,0.9,0.985,FALSE POSITIVE
6.0799457,0,0.097,2.706,55.1,0.00678,2.6091,0.86,0.0676,89.68,1101,348.11,17.21,6008,4.35,0.14,1.168,1.117,CANDIDATE
2.2227289,0,0.254,2.617,279.1,0.014994,1.00737,34.14,0.051,87.73,4454,93172.12,6.41,4996,2.354,0.07,20.848,3.584,FALSE POSITIVE
1.8134378,0,0.418,7.776,97.4,0.009047,0.03218,0.69,0.0264,76.37,1158,423.67,1.775,5094,4.618,-0.32,0.7,0.743,CANDIDATE
0.542122617,0,0.108,1.283,88.3,0.008585,2.29284,0.94,0.0134,88.11,2238,5914.13,3.2903,5875,4.476,0.18,0.998,1.088,FALSE POSITIVE
0.73975345,0,0.525,4.2,481.8,0.020433,0.09411,2.09,0.0153,67.89,1818,2580,1.396,5271,4.436,0.21,0.935,0.869,FALSE POSITIVE
8.39140024,0,0.342,1.193,134.4,0.010799,35.92479,1.1,0.0745,89.62,921,169.89,51.1,5892,4.389,-0.66,0.935,0.781,FALSE POSITIVE
352.710091,0,0.329,2.901,1658,0.037835,116.17101,3.75,0.971,89.98,261,1.09,914,6112,4.513,-0.34,0.908,0.981,FALSE POSITIVE
0.532493086,0,0.558,2.145,19.9,0.004251,0.35818,1.87,0.0156,71.43,4893,135046.96,1.751,6894,3.476,-0.44,4.032,1.774,FALSE POSITIVE
1.41435861,0,0.189,2.285,56.8,0.006824,0.99172,0.74,0.0233,87.7,1578,1458.2,4.72,5470,4.366,-0.06,0.994,0.837,FALSE POSITIVE
0.812678859,0,0.664,0.841,39.3,0.006146,5.13361,0.83,0.0183,83.24,2403,7917.14,5.64,6636,4.349,-0.06,1.236,1.251,FALSE POSITIVE
8.4879444,0,0.752,3.224,119.3,0.010853,0.66184,1.23,0.0809,86.83,969,208.99,13.61,6134,4.396,-0.28,1.039,0.98,FALSE POSITIVE
1.63345402,0,1.19,3.817,359,0.208715,0.01873,24.87,0.0274,30.59,1750,2211.18,1.382,6283,4.372,-0.24,1.091,1.019,FALSE POSITIVE
28.64338839,0,0.968,1.2246,624.3,0.030138,5.80152,5.82,0.1917,89.12,871,136.32,63.1,6507,4.002,-0.38,1.767,1.145,FALSE POSITIVE
6.63449721,0,1.246,22.982,919.1,0.277142,0.00118,85.25,0.078,27.12,1719,2067.13,1.4,6487,3.696,-0.3,2.817,1.439,FALSE POSITIVE
1.50650136,0,0.556,3.1126,66.9,0.007725,0.27179,0.8,0.0238,79.98,1562,1403.44,3.195,5607,4.381,-0.34,0.948,0.788,FALSE POSITIVE
1.570592397,0,0.031,0.623,214.4,0.013623,57.05351,1.37,0.0249,89.91,1480,1135.98,19.52,5519,4.431,-0.14,0.921,0.837,CANDIDATE
43.142257,0,1.179,61.73,283.2,0.196112,4e-05,37.88,0.2654,41.66,706,58.68,1.579,6198,4.069,0.14,1.769,1.338,FALSE POSITIVE
87.487573,0,0.127,5.881,528.7,0.020983,3.77171,1.87,0.3727,89.94,377,4.79,115.1,5774,4.567,-0.3,0.818,0.907,CANDIDATE
11.9451376,0,0.443,6.893,63.3,0.007296,0.22885,3.32,0.1176,87.88,1337,755.16,12,5094,3.38,-0.08,4.163,1.517,CANDIDATE
277.13367,0,0.662,9.67,321.2,0.017367,1.18821,1.84,0.8391,89.78,307,2.09,169,6461,4.474,-0.52,0.971,1.025,CANDIDATE
3.381607,0,0.088,7.627,440.6,0.018065,0.07014,117.25,0.0501,88.55,6037,314164.85,3.487,3974,1.056,-0.36,59.437,1.467,FALSE POSITIVE
