ra,dec,st_pmra,st_pmdec,pl_orbper,pl_trandurh,pl_trandep,pl_rade,pl_insol,pl_eqt,st_tmag,st_dist,st_teff,st_logg,st_rad,label
282.011353,-57.545386,5.638,-6.194,3.4379994,3.855,8370,13.3167,1192.84,1637,13.2972,981.113,6193,4.2,1.44,PC
281.55889,-57.694363,-2.528,-27.372,5.9493696,3.678,10370,11.8844,235.266,1091,12.3726,437.919,5590,4.31,1.15,PC
264.825476,-87.299445,1.603,-10.312,3.9347905,4.438,8180,14.3436,1252.09,1657,13.0197,900.488,6200,4.1,1.61,PC
274.804997,-71.793902,5.877,-11.07,3.0539792,1.744,11760,16.7982,408.274,1252,12.2415,588.129,6103,4.17,1.46,PC
281.311417,-47.086382,7.908,-6.263,2.9264345,3.182,7890,6.98436,557.455,1353,13.3888,417.019,5121,4.57,0.8,PC
358.751682,-22.538908,25.159,-36.495,4.2795548,2.403564,17490.8003521,9.1235867,74.8929519,750.2914315,12.8696,200.326,4314,4.57,0.703041,PC
246.034734,-82.550772,-10.073,-18.396,6.6929528,5.887,2740,8.92314,696.87,1431,12.6579,791.797,5918,3.98,1.75,PC
240.470403,-78.602561,-6.882,-3.246,5.4510634,3.833,3530,11.3004,382.44,1231,12.5815,786.257,5773,3.91,1.87,PC
185.130699,-84.916673,-13,-9.03,1.5573761,1.229,3930,9.92527,436.107,1273,12.909,705.625,5590,4.08,1.5,PC
284.048901,-70.249425,5.499,-9.897,8.6159869,1.768,3600,14.5992,94.7555,869,10.5695,615.178,7400,3.92,2.37,PC
270.132239,-52.68301,-5.304,-22.698,3.493872,3.005,7100,12.1116,646.337,1404,12.0148,502.336,5986,4.17,1.42,PC
269.546056,-62.477432,2.063,-15.248,2.025562,2.34,18070,11.7612,606.458,1382,12.9876,394.443,5297.4,4.52,0.86,PC
161.042028,-86.319954,-22.42,15.394,3.8784766,2.609,4760,8.15848,310.491,1169,12.3483,403.582,5617,4.31,1.15,PC
161.036801,-86.316421,-22.007,13.715,3.8784358,2.677,9620,11.8812,310.093,1169,13.1045,560.726,5636,4.32,1.14,FP
271.991949,-49.555097,-2.018,-38.517,7.4850934,3.816,13360,12.1274,126.734,934,11.8633,288.963,5306,4.35,1.06,PC
20.419256,-42.481783,-6.279,-14.514,2.4843369,1.154,4450,8.59746,160.141,991,13.0261,939.136,5608,3.94,1.76,PC
267.445726,-53.407556,0.856,-8.853,1.3826002,1.184,9680,15.0143,901.932,1526,13.0374,890.249,6362,4.22,1.45,PC
269.063581,-57.100597,6.839,6.96,4.848069,2.273,6370,8.17996,174.373,1012,13.1052,521.922,5552,4.42,1.01,PC
264.934249,-73.37763,-2.269,-17.362,5.2330675,4.782,7390,12.8388,896.695,1524,11.8748,565.094,6375,4.2,1.49,PC
260.706965,-73.434885,-4.66,-19.517,4.0674653,2.535,10550,10.2524,282.82,1142,13.4449,642.134,5789,4.47,0.98,PC
258.402253,-74.303176,-4.148,-10.752,2.9514023,3.664,8800,16.3266,1488.74,1730,12.8739,974.737,6136,4.03,1.73,PC
251.382358,-76.937828,-14.691,-30.878,0.5438807,0.78,3390,6.46581,1246.75,1655,13.5252,557.804,5259,4.41,0.98,FP
348.058952,-44.876485,35.906,-37.39,0.77685,1.43,830,3.28324,4180.32,2240,11.5273,222.852,5190,4.42,0.96,PC
267.895964,-63.005947,-1.834,-2.405,2.6270783,3.487,5290,13.0508,2438.06,1957,12.4472,956.388,6693,4.04,1.89,PC
265.760335,-65.008252,0.113,-1.961,3.6525305,4.153,9770,14.7302,967.919,1553,10.6651,285.895,5930,4.14,1.47,PC
265.087598,-63.251885,1.722,-11.329,1.0571114,1.241,1730,11.5003,1790.66,1812,11.5624,809.845,6307,3.72,2.53,PC
262.640686,-64.723142,-11.469,-27.176,3.0222724,3.274,15590,11.4515,808.974,1485,12.7316,234.721,4653,4.56,0.75,FP
278.474993,-70.946262,-4.54,-22.686,2.808931,3.798,6110,14.799,4322.1,2258,12.9566,803.35,5852,4.1,1.52,PC
256.43032,-70.909631,-5.955,-7.704,1.0664558,2.186,15410,14.8198,3023.64,2065,13.1482,685.8,5897,4.33,1.18,PC
281.602174,-68.126095,2.699,-9.65,4.1805026,3.86,4230,13.0245,820.935,1491,12.4256,891.92,6151,3.92,1.96,PC
266.123677,-79.594616,9.636,5.757,10.1932279,6.2,1940,5.45159,301.193,1160,12.1098,426.298,5767,4.23,1.28,PC
266.880985,-79.466679,-2.25,-1.995,5.0648607,4.379,9710,13.4126,768.027,1466,11.6723,441.315,6411,4.29,1.34,PC
353.357499,-41.171521,16.701,1.791,3.79069,2.661,1200,3.9785,583.33,1369,11.5166,352.269,6150,4.4,1.13,PC
268.693269,-53.392923,-2.431,-8.443,1.0814697,1.354,8380,17.3004,1592.87,1760,12.4794,834.968,6260,4.02,1.78,PC
271.324167,-34.107171,0.421,-16.943,2.0184824,2.1,14440,11.6284,621.532,1391,11.3208,217.193,5544,4.47,0.96,PC
276.041754,-51.036649,-2.33,-8.422,1.9242952,3.075,12690,16.9815,2478.4,1965,12.8757,851.085,6324.3,4.19,1.48,PC
279.109348,-57.452396,-2.026,0.723,2.265394,3.478,4540,12.6882,1585.08,1757,12.5521,744.585,5568,3.89,1.86,PC
275.147902,-58.253155,-0.21,-0.681,1.2434918,1.194,8750,12.0356,971.259,1555,13.3234,781.789,6070,4.35,1.18,PC
271.923408,-42.543178,-4.562,-15.268,1.4895326,1.03,7220,10.8911,578.922,1366,12.5052,533.245,6208,4.42,1.11,PC
268.399733,-59.653938,6.714,-9.147,8.6344543,4.863,13190,12.4573,347.917,1203,12.7691,543.009,6040,4.45,1.04,PC
266.358966,-56.882951,-9.733,-24.925,5.9712429,3.206,12490,12.2136,196.927,1043,11.8482,340.802,5748,4.38,1.09,PC
275.164944,-39.220957,9.755,-15.582,2.3651663,2.462,15360,19.4747,851.541,1504,13.4411,991.209,5805,4.1,1.51,PC
272.450977,-31.891545,-9.895,-3.343,3.2229781,3.793,9310,14.58,2054.13,1875,10.9308,248.097,5488,4.2,1.29,PC
268.05232,-45.1783,-1.123,-4.392,2.1942287,3.161,13070,21.3844,3802.07,2187,13.207,1356.21,7222,4.12,1.84,PC
283.664945,-47.994244,-19.549,-95.54,4.8692603,2.538,5510,6.32448,215.764,1067,11.9812,132.574,4323,4.58,0.7,PC
21.32225,-39.947872,-13.501,-13.674,1.26092,2.718,4825.94,8.46782,5014.81,2344,12.3571,472.613,5875,4.36,1.11,FP
141.699699,-38.626819,50.816,-25.3,2.2358979,1.588,610,2.90907,65.6721,793,10.6418,112.087,4793.8,4.42,0.9,PC
162.916411,-44.985551,0.063,-7.869,4.3115751,2.704,9555,14.8078,556.044,1352,10.9932,388.82,6777,4.29,1.43,PC
64.841462,-74.585973,-6.575,57.524,13.8198473,4.995,230,2.95238,96.378,872,10.2756,281.692,5598,3.85,1.96,PC
106.529815,-75.819559,-5.96,38.599,4.6657738,3.0411764,646.584082,2.6361062,313.0446734,1072.8063345,8.7843,78.7577,6365,4.54516,1.0207,PC
106.529815,-75.819559,-5.96,38.599,8.8175652,3.11,490,2.33277,115.15,912,8.7843,78.7577,6365,4.54516,1.02,PC
95.151882,-59.754672,-5.251,16.627,46.3810093,5.757,760,4.82681,17.9701,573,10.9567,415.22,6307.9,4.07,1.7,PC
79.323673,-59.068391,11.998,37.044,15.6599766,4.698,390,2.21102,114.473,911,10.8204,261.681,6257,4.42,1.13,PC
25.719671,-48.78843,18.304,25.095,2.9122454,3.269,1210,5.08343,862.596,1509,12.1289,495.996,5466,3.94,1.46,PC
110.390835,-21.93839,-4.179,2.297,2.6535777,2.1014914,1446.2753601,6.685956,4941.3523429,2138.3618868,11.0285,607.29,8037,4.26402,1.70185,FP
133.542032,-48.072792,-13.597,5.808,8.8088443,4.411,3550,10.7596,2579.38,1985,10.5387,454.844,8072,4.37,1.58,FP
142.919776,-63.367397,43.867,-29.297,15.8116085,4.338,440,2.2191,68.4996,801,9.6216,119.49,5746.7,4.43,1.01,PC
70.670279,-64.885209,-11.324,-2.566,17.70758,1.952,4820,32.0181,129.586,939,9.9524,600.497,7859,4.12,2.8,FP
123.676678,-55.642735,-10.663,18.239,16.7375044,1.319,2570,16.0108,12.3014,521,10.6857,564.342,6549,3.62,2.97,PC
144.456031,-59.115086,-48.692,20.043,10.5634342,1.011,11150,12.1545,3.01202,367,10.956,136.169,4688,4.33,0.99,PC
155.984143,-56.843117,-24.125,7.716,18.0954753,2.621,4150,11.902,28.4902,643,10.3823,366.987,6509.8,3.99,1.8,PC
144.537771,-49.335223,-26.538,14.007,5.8768877,4.326,6750,12.1687,382.891,1232,10.8137,277.899,5805,4.13,1.45,PC
146.497112,-46.267641,-42.412,8.691,5.3928876,3.708,7140,11.705,525.92,1334,10.8467,273.225,5970,4.24,1.32,PC
118.086505,-37.720846,-2.737,6.263,7.2611991,3.389,3980,15.4357,1167.97,1628,12.8281,886.655,6702,4.07,1.82,PC
7.330079,-50.140052,27.779,18.042,6.87168,3.16,39248.4,28.967,380.128,1230,12.0235,292.682,5446,4.43,1.33,FP
117.781828,-41.578402,2.154,-1.175,2.3506831,2.743,1940,6.39563,1871.52,1832,12.0148,549.076,6589,4.24,1.47,PC
132.627958,-31.982173,-0.814,-5.679,6.534605,2.957,6530,12.2512,167.262,1001,12.889,677.509,5826,4.16,1.41,PC
117.265588,-36.677812,-1.689,2.127,2.6543295,3.275,18470,23.745,2779.92,2022,13.0959,1040.31,7517,4.21,1.71,PC
130.052164,-31.994286,8.421,-11.26,1.2368321,2.144,1930,7.3968,3451.44,2135,12.6206,735.596,6117,4.1,1.59,FP
117.091727,-38.018985,-3.674,3.14,4.7260751,4.275,6910,14.7931,4023.58,2218,13.4213,1055.67,7311,4.27,1.55,PC
127.670065,-40.280004,-2.163,-0.308,0.5241284,1.017,2400,16.7968,16094.6,3137,12.5004,810.822,5860,3.88,1.95,FP
121.289884,-41.187617,-5.545,8.331,2.6101478,3.806,2480,13.4197,4476.41,2278,12.0588,915.563,5320,4.21,2.69,PC
119.75408,-25.648554,7.547,-8.12,1.6117444,1.524,3120,6.63491,847.062,1502,12.1038,446.453,6056,4.38,1.14,PC
7.709529,-40.573461,38.231,-9.135,5.3669708,4.5572488,7087.4570885,15.3881018,1106.2598401,1470.9030085,11.3151,542.251,6561,4.1,1.71667,CP
119.489473,-28.122701,-6.686,1.711,3.3630421,2.776,20990,20.7277,509.118,1323,13.4704,1001.57,5982,4.17,1.42,PC
133.755772,-9.1652,0.098,-6.967,4.4575332,5.319,2900,12.6057,1531.89,1742,11.5546,713.283,6289.3,4.25,2.16,PC
152.043987,-1.217947,-3.966,-4.523,9.7327432,1.741,9870,14.0294,33.304,669,12.8451,810.86,6300.4,4.26,1.37,PC
130.223468,-19.851233,-2.514,0.986,1.8592079,2.212,3150,16.4056,2679.45,2004,12.2146,1520.39,7257,3.75,2.82,PC
115.874489,-38.90883,-11.066,0.834,2.2623261,3.048,2940,4.86815,1819.52,1819,12.4698,343.21,5786,4.56,0.89,FP
114.317625,-36.27316,-3.873,-0.587,0.8855539,1.034,1900,5.05228,1788.08,1811,12.4768,511.818,6446,4.45,1.13,PC
121.093981,-34.262222,-2.405,-4.972,1.680148,1.217,1420,9.76407,575.779,1364,10.9144,527.277,5750.5,3.81,2.35,PC
337.921615,-21.945702,-3.88,-5.173,6.73069,3.503,14721.7,22.1494,457.721,1288,12.0885,650.653,6048.2,4.28,1.66,FP
113.153512,-41.725403,-3.587,6.854,4.7093723,5.516,9750,18.6237,2037.54,1871,13.5064,1249.01,6785,4.05,1.88,PC
111.598673,-40.765592,-8.46,8.627,5.2059716,2.803,9210,11.1254,280.373,1139,13.6224,783.101,6210,4.41,1.13,PC
109.132322,-44.168203,-7.399,18.382,7.8373997,3.273,2880,7.62042,254.905,1113,12.1348,646.997,6715,4.28,1.43,PC
127.140149,-34.630225,-2.941,3.332,6.4708153,5.362,8620,18.8439,907.592,1529,12.5443,928.163,6819,4.11,1.77,PC
122.217093,-28.937824,14.467,9.65,3.6250244,2.209,11380,6.80665,53.0463,751,13.3153,180.84,3811,4.63,0.63,PC
143.540873,-7.433444,39.577,-59.206,6.2106672,3.147,3210,7.16278,419.973,1261,12.1945,168.34,4655.8,4.67,0.66,PC
123.624724,-19.590655,-9.103,2.9,3.8036198,4.141,17890,22.1057,1174.87,1631,12.6659,913.915,6464,4.14,1.61,PC
150.923685,-10.575236,-23.008,5.071,3.6689529,2.866,14780,13.2074,377.121,1227,13.3298,647.95,5642,4.38,1.06,PC
138.098314,-33.256815,-4.73,-4.949,2.5087868,2.529,15750,12.9918,922.499,1535,12.7435,513.6,6255,4.52,1.01,PC
119.870056,-30.006131,-2.532,-0.758,6.1458884,2.808,12900,18.4029,351.407,1206,13.0178,1203.27,7231,4.24,1.6,PC
133.44721,-18.003195,-6.49,4.988,2.623354,2.845,8790,16.3338,1425.08,1711,12.8054,889.866,6437,4.1,1.69,PC
133.207393,-1.606521,-1.303,7.184,15.8346011,4.676,18000,16.7304,116.829,915,13.3008,665.382,5713.1,4.37,1.09,PC
143.731993,-12.25044,-20.452,-9.708,7.7605254,3.639,2060,4.92551,218.205,1070,11.7483,364.285,6070,4.42,1.09,PC
355.844989,-23.998023,15.483,-22.345,1.81383,1.113,13170,11.581,120.54,923,13.3302,415.551,4775,4.38,0.94,PC
147.482896,-14.733219,-20.505,1.939,3.1405783,1.574,8570,11.93,210.456,1061,12.6977,565.295,5636,4.24,1.26,PC
116.538349,-33.48309,5.867,-12.77,4.7114264,1.502,5410,15.6522,1055.88,1588,12.5881,726.071,8238,4.41,1.47,PC
128.20788,-13.064342,-9.274,-2.493,3.5714448,2.356,4090,18.4074,873.532,1514,12.2665,1053.27,5942,3.66,2.56,PC
123.261857,-31.320175,-4.009,2.679,2.3626917,2.938,7280,14.4588,4798.12,2318,12.6255,1184.46,8360,4.33,1.62,PC
150.389098,-16.126786,-13.143,-24.336,2.7194615,2.481,18840,12.4906,422.699,1263,13.4736,548.679,5454,4.52,0.89,PC
122.430787,-22.868692,-0.864,5.231,1.5971426,3.316,2150,7.98964,4957.19,2337,12.6746,950.218,6263,4.03,1.77,FP
122.092607,-30.09545,-4.788,3.761,2.8389301,2.45,6210,16.9204,1669.46,1780,13.35,1787.36,7132,3.98,2.14,PC
140.84562,2.932484,-7.181,-13.548,3.7788872,2.985,18140,14.346,409.42,1253,12.239,397.313,5817.7,4.43,1.03,CP
128.800451,-27.407594,-5.206,2.36,0.6691882,1.347,2850,9.96751,7244.35,2570,12.5772,994.33,6623,4.09,1.76,FP
121.663414,-31.944461,-2.943,7.36,0.765415,1.389,2740,8.47671,3287.18,2109,13.0391,923.779,6034,4.13,1.51,PC
156.229013,0.435829,1.802,-4.297,6.178699,4.439,17960,18.3725,336.823,1193,12.7761,687.367,5806,4.16,1.4,PC
121.316468,-31.849047,-0.004,1.438,2.9526508,2.503,9320,17.072,532.564,1338,12.7363,868.194,5812,3.98,1.73,PC
108.858976,-42.44809,-0.414,9.366,13.9311096,3.508,6720,14.0219,70.2738,806,12.4493,816.907,6445,4.1,1.69,PC
356.045365,-18.889525,10.887,-3.309,1.75807,1.292,1967,5.77485,507.461,1322,12.4115,519.27,5885,4.31,1.2,PC
136.852675,4.289924,-1.523,-1.84,3.919695,4.027,12270,19.0078,1108.17,1607,13.1291,1198.58,6438,4.08,1.73,PC
135.455975,0.969613,-4.389,-49.761,2.7765784,2.076,5710,6.07883,130.312,941,12.7445,210.527,4348.2,4.48,0.78,PC
135.313863,0.841828,3.032,0.31,3.1510024,0.612,4700,12.7872,34.0167,672,12.2609,607.396,5927.9,4.12,1.5,PC
106.432017,-49.520598,20.106,-30.978,11.8885643,2.567,35450,19.2143,18.8935,580,13.3872,282.594,4427,4.52,0.75,PC
119.365428,-38.970243,1.462,-9.774,1.3955317,2.62,960,10.461,3163.13,2089,10.9602,566.014,4957.2,3.34,3.29,FP
119.412446,-41.241508,3.068,26.328,4.9873145,2.089,15200,10.8407,155.574,983,13.0707,461.605,6199,4.63,0.87,PC
146.331746,3.094481,-16.476,12.701,1.6660266,1.316,2450,10.2799,839.102,1499,11.9581,735.129,5993.3,3.9,2.01,PC
151.584825,-79.37679,4.43,-8.184,5.9340538,1.846,11360,18.6096,138.816,956,13.4001,591.628,5320,4.29,1.13,PC
347.053748,-28.007825,31.013,2.948,6.0668533,3.0824141,7290.4207625,9.4323743,316.7911987,1076.0018707,11.9221,404.201,6149,4.44,1.0794,PC
162.624868,-79.727859,-6.347,9.659,4.2589858,3.412,5890,9.04033,486.42,1308,13.2137,652.833,5763.8,4.31,1.18,PC
218.278396,-60.093362,4.435,1.355,1.0083896,2.76,1610,13.9145,12316.6,2934,11.672,1025.24,6808,3.51,3.52,PC
241.287509,-46.565649,-9.289,-6.902,2.7194314,2.277,13570,17.8849,1097.68,1603,11.9642,481.703,6531,4.23,1.48,PC
244.138351,-41.073966,13.51,15.456,2.9870391,2.679,14090,14.9926,263.238,1122,12.8311,353.696,4790,4.14,1.24,PC
250.344907,-68.553225,-6.786,-13.527,3.6554805,3.88,5020,10.6406,984.165,1560,12.2152,595.56,5994,4.12,1.51,PC
248.021696,-68.24033,8.183,-5.636,3.8255457,3.831,8440,15.7418,1068.19,1592,12.5451,841.734,6341.2,4.08,1.69,PC
5.696956,-34.392162,-1.764,-6.28,11.2187718,3.2691437,11434.6520658,9.6130147,57.9722337,703.7602905,13.5263,516.33,5136,4.47,0.903365,PC
243.802887,-68.876216,-10.411,-19.017,8.7264492,2.563,10800,10.7688,51.4903,746,12.5517,404.622,5522,4.42,1,PC
188.770456,-73.129664,-20.449,2.306,2.8389566,4.719,3620,13.1038,1963.72,1854,13.1151,1024.38,5604,3.73,2.24,PC
188.912112,-72.681973,-5.777,-1.729,4.3604094,4.972,3200,12.3669,1288.12,1669,12.6558,966.604,6126,3.81,2.21,PC
183.60042,-72.347311,-6.078,-1.622,3.9421637,2.165,8190,12.304,268.011,1127,12.9585,633.798,6011,4.26,1.3,PC
180.322203,-76.399578,-12.5,3.685,0.422425,0.68,4090,8.6772,1423.41,1711,13.3477,532.33,5269,4.25,1.18,PC
188.666196,-79.358969,8.369,15.839,17.0328519,2.591,15860,11.822,8.79882,479,12.0537,222.115,5022,4.43,0.92,PC
183.208269,-79.757204,-39.492,14.9,32.5984753,4.391,4610,9.33793,20.8139,595,11.6146,370.666,6067.8,4.23,1.35,PC
201.340644,-71.012028,18.365,6.044,3.1730487,2.166,17510,11.9466,255.538,1113,12.6553,302.055,5056,4.48,0.87,PC
10.344507,-37.34302,4.562,-4.618,8.28154,2.317,14010,30.0184,184.89,1027,12.7291,745.217,6177,4.25,1.35,PC
255.920846,-30.770097,-14.578,-10.538,4.6288384,6.264,5380,17.2704,4580.01,2291,8.82719,205.426,5978.9,3.89,2.22,PC
192.997679,-71.601209,0.314,4.797,11.4526165,4.764,6540,10.7209,164.301,997,12.9682,695.231,6175,4.29,1.28,PC
148.249271,-78.459771,-6.049,69.692,6.3903083,1.679,5920,7.75489,43.4941,715,12.8749,422.208,5474,4.4,1.03,PC
234.483036,-44.789977,3.716,-11.814,3.6496191,2.149,5790,12.2884,377.515,1228,12.0719,597.774,6353,4.13,1.59,PC
233.280288,-57.63528,-9.669,-5.794,1.862908,4.562,3420,13.9775,20675.8,3340,12.8482,527.819,5626,4.15,1.39,FP
148.193703,-76.165857,-24.132,5.231,0.7799194,1.543,1920,9.09676,2609.72,1991,12.8492,715.534,5473,3.8,2.04,FP
135.291964,-75.088195,-29.443,30.294,3.3789946,3.332,11150,8.56973,333.667,1190,13.5709,388.495,4809,4.51,0.82,FP
250.478927,-62.143614,2.363,1.481,2.6567856,4.089,13190,19.7338,3059.14,2071,12.5805,885.345,6823,4.16,1.67,PC
354.48982,-36.571634,-6.342,-12.054,4.04003,0.196,832,12.106,1.86549,325,11.2043,344.084,5692.2,4.1,1.48,PC
163.858368,-73.337551,-13.771,8.581,3.2409662,1.456,14500,16.9777,156.842,985,13.3259,782.847,5823,4.2,1.35,PC
236.55223,-78.325666,8.846,-12.987,8.7540721,3.614,14870,11.9378,104.489,890,12.8852,454.021,5666,4.5,0.94,PC
240.53688,-52.034811,-10.025,-10.515,1.5810556,2.437,33340,13.941,1668.68,1780,13.5159,409.504,5985,4.72,0.76,FP
226.825037,-79.364112,-6.899,-7.431,4.036755,2.892,11250,17.3875,639.85,1401,13.0656,1014.58,6599,4.19,1.56,PC
233.503348,-47.96366,-8.542,-2.304,3.8789319,3.745,12120,13.8765,779.038,1471,11.9672,420.123,6048,4.29,1.26,PC
230.90908,-76.895744,-4.086,-4.149,2.7806863,3.182,11540,17.6488,2729.49,2013,12.2587,904.833,7560,4.26,1.63,PC
237.008308,-50.692487,3.782,3.342,4.3198766,2.68,14340,15.2615,888.184,1520,12.6718,644.3,7627,4.51,1.23,PC
247.673739,-65.228893,-1.675,-3.525,3.3614287,3.771,10780,14.3524,1216.53,1645,13.4138,982.497,6165,4.22,1.39,PC
258.660861,-67.302622,6.399,-14.637,1.8285101,3.053,16730,19.8195,2446.58,1959,12.3282,657.544,6078,4.13,1.53,PC
220.123399,-76.170905,-7.798,0.291,2.1968475,3.052,6040,11.5816,1311.16,1676,13.4326,880.221,5636,4.1,1.47,PC
1.583584,-30.336391,-5.809,-26.065,0.49346,1.79,1660,6.07416,19124.6,3276,12.2494,607.923,5879,4.11,1.51,PC
236.542661,-43.368223,-14.595,-18.508,0.9712202,1.222,1800,9.63583,2075.81,1880,10.7989,492.34,6495,3.89,2.18,FP
210.024916,-77.911571,-18.592,-4.841,1.4466801,1.547,4430,12.4403,978.335,1558,12.8749,884.446,5881,3.95,1.81,PC
201.749736,-73.594247,5.529,8.253,11.8413467,2.865,770,2.20757,18.0311,574,9.6181,56.8792,4554,4.52,0.77,PC
249.443203,-59.305108,-25.274,-73.376,2.2177825,1.456,15020,10.2105,176.607,1015,11.4867,154.715,4841,4.52,0.81,PC
201.174749,-72.676459,-9.464,-7.66,6.9628431,4.4,1040,2.94249,318.206,1176,11.7789,278.915,5727,4.5,0.95,PC
248.914759,-54.855257,-8.083,-27.177,3.7832209,3.582,12530,13.7338,443.386,1278,11.7185,297.152,5266,4.21,1.23,PC
155.199044,-78.832021,-19.963,12.486,9.1311059,2.567,35730,14.4744,31.7494,661,12.5911,271.578,5198.2,4.63,0.75,PC
166.636671,-53.73198,-8.847,-2.115,9.2226358,5.011,3380,15.3135,311.425,1170,8.4504,201.957,6332,3.7075,2.59,PC
205.799033,-22.585444,43.375,-72.227,16.323461,4.4079827,763.881507,3.3877095,93.9485855,794.0398727,8.7028,96.7224,5860,4.29672,1.2115099,PC
204.391966,-37.183458,-206.489,-16.674,7.7507939,1.4457234,5442.3986676,2.3091908,3.6230872,351.8758375,12.295,33.7173,3230,4.91717,0.307821,PC
187.429331,-58.24013,-12.4,9.143,8.4130146,2.452,390,3.97694,116.091,914,8.734,172.372,6529,3.99995,1.92,PC
185.1383,-62.401609,-4.232,-30.494,4.8803685,6.5928419,6344.1411776,7.935847,85.5413452,775.6463774,12.0475,165.222,4562,4.54562,0.749705,PC
155.79732,-52.750212,-3.847,6.659,4.6001264,8.1516475,3840.3239044,19.5358222,3113.3586022,1905.1406171,11.5226,748.181,5695,3.45316,3.1233001,PC
186.816884,-29.832996,-58.419,-38.693,7.3510642,3.8475431,1314.7094959,3.996537,175.4529921,928.2392842,10.8298,195.884,5406,4.32992,1.0980901,PC
181.000805,-28.325347,-42.517,-3.516,15.3492551,2.9340007,23822.8981935,18.7361485,73.8735981,747.7252776,10.7413,206.21,5782.5,3.92,1.00249,PC
174.043143,-56.624175,-14.269,0.722,3.4462899,1.5251339,4373.381517,15.0292201,2682.5374972,1835.5076543,11.4712,627.463,7853,4.33241,1.5443701,PC
163.714472,-58.569285,-14.116,-1.451,1.1886099,1.9621031,2522.0896472,9.3225123,18169.2523235,2961.1064044,10.2726,456.891,8405,4.25145,1.78789,PC
299.224223,31.42271,-3.317,-13.306,4.4983204,2.949,10000,12.4633,265.059,1124,12.8624,528.922,5554,4.28,1.18,PC
298.561279,32.425717,-1.004,-23.111,1.7561019,2.858,11010,8.43478,1012.39,1571,13.3911,378.906,4896,4.52,0.81,FP
290.079022,21.371475,-5.342,-1.476,1.2997811,2.35,7140,13.6803,3036.53,2068,12.4162,535.034,6053,4.08,1.61,FP
357.580647,-17.077595,28.016,-3.212,6.9303037,4.1159579,5479.7287843,13.203704,545.1587254,1232.3965999,12.0719,602.236,5570.3,3.93,1.77738,CP
296.354017,30.779967,9.725,-1.234,2.8729345,2.663,11760,11.9025,615.874,1387,12.7595,518.905,5752,4.37,1.1,PC
287.275134,28.362632,-21.586,-7.008,1.0851937,0.515,17390,22.7823,72.6871,813,13.4539,427.611,4670,4.32,0.99,PC
295.556776,32.614099,5.939,13.712,1.5052542,1.299,24440,14.3666,435.854,1272,12.8953,413.169,5623,4.54,0.89,PC
288.973752,30.609158,-1.072,-5.028,2.5016871,1.541,3540,10.2148,622.846,1391,11.2292,378.28,5823,4.06,1.58,PC
278.705159,44.758806,-14.434,-21.917,3.3691463,2.744,12740,13.5263,451.432,1284,13.4486,775.36,5727,4.3,1.18,PC
308.077998,21.34507,2.567,-5.556,3.5000546,3.857,6020,13.128,1136.68,1617,12.0676,618.938,5870,4.01,1.69,PC
284.083969,38.584869,5.765,9.5,3.0098815,3.093,9270,14.062,983.461,1560,13.3539,966.909,5984,4.15,1.46,PC
301.079595,34.398801,-5.288,-6.038,3.3422985,1.918,14420,10.9529,165.15,998,12.9096,383.487,5285,4.48,0.9,PC
304.283458,42.906534,0.661,-11.592,2.3050165,3.53,11260,17.038,2652.34,1999,12.1042,645.294,6562,4.18,1.58,PC
301.078777,34.398008,-5.199,-5.857,3.3418892,2.084,24860,13.4003,123.578,928,13.4979,380.532,4874,4.53,0.8,FP
320.427977,37.822833,-4.599,-11.514,0.8912218,1.846,9160,15.1782,4445.59,2274,12.8424,891.899,6245,4.12,1.59,FP
301.520846,34.315352,-1.741,-5.531,1.5380702,2.226,8770,18.9812,1996.94,1862,13.3403,1277.4,6125,3.87,2.06,FP
300.263522,40.577175,-0.86,-5.666,1.7555273,1.578,5170,18.3838,684.794,1425,12.5298,974.576,5889,3.71,2.4,PC
296.837248,48.239969,0.961,8.429,3.2343412,3.323,9500,12.8373,684.288,1424,12.6877,587.039,5613,4.2,1.31,PC
302.284347,49.154874,18.728,-12.158,5.6143398,1.571,15300,20.3374,143.045,963,12.6275,449.327,5848,4.41,1.07,PC
295.328172,48.162655,-2.654,-12.971,7.3065193,3.057,8170,14.3139,186.439,1029,13.0197,999.475,6353,4.14,1.58,PC
302.078689,48.198605,-10.675,-6.284,6.0993988,3.262,13670,13.1823,266.815,1125,13.1383,649.212,6255,4.44,1.11,PC
24.047859,-42.303706,24.819,14.274,3.0002084,1.7,8545,25.2021,777.419,1471,11.3534,366.824,5767,4.15,1.41,PC
310.121327,25.336895,-5.184,-12.058,2.531951,2.575,8850,10.8888,842.563,1500,13.3888,721.677,5854,4.36,1.13,PC
307.376941,36.970694,-11.357,-23.555,4.2021156,2.786,9380,14.3142,651.182,1407,11.7211,503.905,6702,4.29,1.42,PC
301.314408,37.349804,7.384,2.215,3.1874719,2.998,10060,16.6973,1087.14,1599,11.5954,567.193,6578,4.14,1.64,PC
305.517342,41.255055,3.976,-0.278,5.2013369,3.065,6380,10.3443,341.56,1197,12.1833,500.216,6111,4.29,1.27,PC
304.765094,39.595575,-7.194,3.269,4.1640957,1.602,12440,15.8327,66.2566,794,13.3673,644.514,5145,4.12,1.34,PC
