ra,dec,flux_1_100_gev,detection_significance,spectrum_type,pivot_energy,energy_flux,pl_flux_density,pl_index,lp_flux_density,lp_index,lp_beta,plec_flux_density,plec_index,plec_exp_factor,plec_exp_index,plec_curve_significance,npred,variability_index,frac_variability,source_type
280.8675,-48.5913888888889,1.4714e-10,5.1095,PowerLaw,3268.56,1.6367e-12,1.38e-14,2.0323,1.5641e-14,1.9713,0.0735,1.5416e-14,1.732,0.00107,0.6667,1.08,199.29,4.795409,0,NOT_BLL
338.840833333333,-48.6013888888889,7.4863e-10,30.159,PowerLaw,613.23,1.1171e-11,3.8636e-12,2.5109,3.9743e-12,2.5012,0.0224,3.8775e-12,2.5012,0.00012,0.6667,0.18,2351.92,105.2286,0.4445,NOT_BLL
16.74375,-48.5347222222222,9.7726e-11,5.3692,PowerLaw,1469.3,1.1999e-12,5.2855e-14,2.3158,4.6627e-14,2.4617,-0.0774,5.7262e-14,0.2688,0.01344,0.6667,1.18,234.27,10.403885,0,NOT_BLL
81.57125,-48.515,2.6572e-09,60.9406,LogParabola,841.17,2.7423e-11,4.9366e-12,2.2956,5.2577e-12,2.2262,0.067,5.1567e-12,2.0951,0.00183,0.6667,4.62,4690.55,731.632446,0.7207,NOT_BLL
317.089166666667,-48.4086111111111,1.0473e-10,4.3677,PowerLaw,505.33,2.336e-12,1.2593e-12,2.7906,1.2882e-12,2.7827,0.0181,1.288e-12,2.72,0.00112,0.6667,0.19,504.07,11.186512,0.2693,NOT_BLL
83.0020833333333,-48.4608333333333,3.9595e-09,80.244,LogParabola,935.29,3.67e-11,5.1689e-12,2.1863,5.537e-12,2.0867,0.0778,5.3855e-12,1.9758,0.00163,0.6667,5.88,5528.1,3040.92334,1.4926,BLL
305.9725,-48.4725,1.2519e-10,4.1165,PowerLaw,2480.38,1.3958e-12,2.0558e-14,2.11,2.2587e-14,1.9989,0.0695,2.1786e-14,1.9259,0.00065,0.6667,0.55,195.82,7.258596,0,BLL
184.774166666667,-48.4547222222222,6.0257e-10,14.0032,LogParabola,1550.23,4.3157e-12,2.3759e-13,2.2295,3.0068e-13,2.0905,0.2057,2.8388e-13,1.6596,0.00408,0.6667,3.43,644.34,13.695426,0.2092,BLL
177.6625,-48.3905555555556,3.6083e-10,13.1967,LogParabola,679.16,4.288e-12,1.5506e-12,2.5622,2.7815e-12,2.4792,0.7993,2.7549e-12,0.0565,0.04358,0.6667,6.56,945.96,8.866501,0,NOT_BLL
269.783333333333,-48.3777777777778,6.8287e-10,15.4278,PowerLaw,1350.82,8.4071e-12,4.4943e-13,2.3193,5.2518e-13,2.2135,0.1423,5.0258e-13,1.9372,0.0029,0.6667,2.68,1193.73,201.914215,1.2894,NOT_BLL
215.4125,-48.3316666666667,2.2366e-10,6.0832,LogParabola,910.19,3.0277e-12,4.5766e-13,2.7029,7.2477e-13,2.925,0.5803,7.2056e-13,1.0493,0.02701,0.6667,3,578.65,15.704531,0.4884,NOT_BLL
91.0475,-48.2797222222222,2.4081e-10,12.436,PowerLaw,5214.66,2.9805e-12,1.0118e-14,1.7985,1.1639e-14,1.7449,0.0774,1.1371e-14,1.5421,0.00069,0.6667,1.59,254.21,17.8381,0.5344,BLL
21.87,-48.2244444444444,1.8843e-10,10.2092,PowerLaw,900.62,2.7141e-12,3.6207e-13,2.481,3.4907e-13,2.5091,-0.0273,3.6735e-13,2.4254,0.00045,0.6667,0.31,597.04,18.53088,0.4164,NOT_BLL
103.04,-48.2211111111111,1.5099e-10,6.118,PowerLaw,2982.14,1.678e-12,1.7028e-14,2.0444,1.9884e-14,1.9008,0.1328,1.9402e-14,1.5914,0.00185,0.6667,1.28,214,10.789689,0,NOT_BLL
358.289166666667,-48.1108333333333,2.0821e-10,10.5013,PowerLaw,1948.56,2.3221e-12,5.6915e-14,2.1118,6.6824e-14,2.018,0.1347,6.3085e-14,1.7944,0.00179,0.6667,1.56,335.36,12.665338,0.3245,NOT_BLL
6.435,-48.0191666666667,3.0036e-10,12.3016,PowerLaw,1511.75,3.4904e-12,1.4751e-13,2.2308,1.6909e-13,1.9641,0.2047,1.6748e-13,1.4936,0.00482,0.6667,2.58,606.55,96.723251,1.2081,NOT_BLL
351.35,-48.0022222222222,1.0619e-09,33.9286,PowerLaw,1869.27,1.1831e-11,3.1639e-13,2.1056,3.308e-13,2.0641,0.0378,3.3064e-13,1.955,0.00076,0.6667,2.1,1562.82,49.374336,0.3612,BLL
116.669583333333,-47.9155555555556,1.189e-09,29.5695,PowerLaw,2377.58,1.3265e-11,2.126e-13,2.0097,2.3301e-13,1.9433,0.0653,2.2722e-13,1.8111,0.00084,0.6667,2.67,1395.68,67.289757,0.4581,BLL
333.387083333333,-47.9058333333333,1.5699e-10,8.4953,PowerLaw,4238.27,1.8684e-12,9.4025e-15,1.8527,1.1208e-14,1.6267,0.1479,1.0917e-14,1.3319,0.00148,0.6667,1.61,176.17,11.545148,0.2379,BLL
329.9625,-47.8516666666667,2.0854e-10,8.4655,PowerLaw,745.02,3.161e-12,6.6822e-13,2.5237,6.7606e-13,2.5197,0.0098,6.5881e-13,2.5589,-0.00032,0.6667,0.48,672.17,65.814026,0.9671,NOT_BLL
228.7,-47.8141666666667,1.472e-09,25.0033,LogParabola,1050.85,1.4708e-11,1.6712e-12,2.3864,1.8571e-12,2.2877,0.1038,1.7893e-12,2.1018,0.00231,0.6667,3.29,2030.34,61.419827,0.4164,NOT_BLL
340.186666666667,-47.7736111111111,1.5458e-10,8.1047,PowerLaw,2936.85,1.7261e-12,1.8089e-14,2.0045,1.8672e-14,1.9874,0.0189,1.8419e-14,1.9594,0.00015,0.6667,0.28,212.13,12.179248,0.3214,NOT_BLL
37.8208333333333,-47.7652777777778,3.1419e-10,18.5572,PowerLaw,439.5,6.6573e-12,5.3355e-12,2.7586,5.197e-12,2.7696,-0.0233,5.276e-12,2.7942,-0.00061,0.6667,0.73,1614.72,53.113285,0.4288,NOT_BLL
29.2166666666667,-47.7352777777778,2.9206e-10,13.3686,PowerLaw,1612.45,3.334e-12,1.2267e-13,2.1928,1.1797e-13,2.2292,-0.0273,1.2468e-13,2.13,3e-04,0.6667,0.51,545.61,23.965261,0.4584,BLL
173.055833333333,-47.6130555555556,3.9224e-10,12.5814,PowerLaw,3057.53,4.3964e-12,4.2463e-14,1.9868,4.2372e-14,1.9875,-8e-04,4.0706e-14,2.071,-0.00022,0.6667,1.07,477.38,11.468491,0.2566,NOT_BLL
64.0029166666667,-47.7333333333333,8.9732e-11,4.4839,PowerLaw,922.2,1.2576e-12,1.5963e-13,2.4567,1.9773e-13,2.309,0.212,1.9106e-13,1.775,0.00703,0.6667,1.66,277.85,18.080765,0.7063,NOT_BLL
1.10916666666667,-47.6233333333333,4.3596e-10,19.5527,PowerLaw,915.58,5.578e-12,7.3456e-13,2.3656,8.1582e-13,2.3043,0.092,7.9781e-13,2.0943,0.0027,0.6667,2.38,1082.07,139.123047,0.8883,NOT_BLL
249.079166666667,-47.5230555555556,1.122e-08,25.5643,LogParabola,3869.17,1.0173e-10,5.7855e-13,2.3397,6.5663e-13,2.4318,0.106,6.527e-13,2.056,0.00175,0.6667,3.57,5339.67,7.045561,0,NOT_BLL
33.54625,-47.5577777777778,1.003e-10,5.5711,PowerLaw,3717.48,1.14e-12,7.4742e-15,1.942,8.0153e-15,1.7588,0.0903,8.2483e-15,1.2958,0.00183,0.6667,1.09,128.32,9.627142,0,NOT_BLL
352.339583333333,-47.5558333333333,2.6125e-10,11.0816,PowerLaw,1076.88,3.8822e-12,3.2726e-13,2.5075,3.4079e-13,2.4864,0.0418,3.4821e-13,2.2608,0.0024,0.6667,1.21,761.46,43.746277,0.7246,NOT_BLL
91.6416666666667,-47.5038888888889,3.0095e-10,12.2669,PowerLaw,2782.29,3.3833e-12,3.9321e-14,1.9752,4.8853e-14,1.8823,0.1579,4.5246e-14,1.622,0.00162,0.6667,2.1,398.98,17.899345,0.3876,NOT_BLL
111.612916666667,-47.4588888888889,1.0227e-09,23.9327,LogParabola,722.1,1.202e-11,3.1935e-12,2.4786,3.6388e-12,2.3888,0.1249,3.5255e-12,2.1109,0.0043,0.6667,3.93,2134.33,125.960655,0.5658,NOT_BLL
201.665416666667,-47.4930555555556,2.0717e-09,26.3075,LogParabola,1745.09,1.0686e-11,5.5213e-13,2.2058,8.9141e-13,2.162,0.5305,8.9606e-13,0.5467,0.01519,0.6667,11.78,1663.31,9.544948,0.0312,NOT_BLL
202.134166666667,-47.4613888888889,7.8912e-10,17.6552,PowerLaw,4629.13,8.8033e-12,3.6976e-14,2.0099,3.7867e-14,1.9983,0.0154,3.8837e-14,1.8518,0.00043,0.6667,1.34,914.99,17.304319,0.2559,BLL
299.9475,-47.4325,1.2261e-09,35.5378,LogParabola,2519.29,1.2175e-11,1.7569e-13,1.793,2.0657e-13,1.5925,0.1285,1.9554e-13,1.3953,0.00142,0.6667,5.35,874.67,10.761324,0.0707,BLL
122.378333333333,-47.2452777777778,3.4943e-10,7.0075,PowerLaw,1324.76,4.9125e-12,2.5559e-13,2.4595,2.9064e-13,2.3957,0.1016,2.8372e-13,2.1326,0.00253,0.6667,1.37,604.03,6.428488,0,NOT_BLL
294.241666666667,-47.34,6.3261e-10,22.9682,PowerLaw,4198.05,7.9239e-12,3.9429e-14,1.7838,4.216e-14,1.7444,0.0345,4.1908e-14,1.6442,0.00036,0.6667,1.66,636.45,45.893475,0.507,BLL
270.716666666667,-47.3183333333333,3.942e-10,7.914,LogParabola,1327.81,2.7992e-12,2.1941e-13,2.5048,3.5894e-13,2.6565,0.58,3.6802e-13,0.5838,0.02414,0.6667,3.66,543.75,13.541697,0.3377,NOT_BLL
217.8725,-47.1944444444444,3.8351e-10,9.6935,PowerLaw,867.61,6.3528e-12,8.8251e-13,2.5921,1.0867e-12,2.4933,0.2085,1.0601e-12,1.9531,0.00809,0.6667,1.72,985.11,10.354935,0.1378,NOT_BLL
69.31375,-47.2544444444444,2.0835e-09,64.5495,PLSuperExpCutoff,624.47,1.7302e-11,7.8949e-12,2.348,1.132e-11,2.0129,0.5188,1.0906e-11,0.7423,0.02414,0.6667,18.42,3769.6,9.624286,0.0234,NOT_BLL
314.071666666667,-47.2369444444444,4.6603e-09,102.7441,LogParabola,447.97,5.9805e-11,4.9193e-11,2.4535,5.4419e-11,2.3529,0.1074,5.2227e-11,2.1957,0.0038,0.6667,8.7,10646.86,1325.439697,0.5004,NOT_BLL
10.48375,-47.0458333333333,6.6338e-11,4.2834,PowerLaw,4072.1,7.7407e-13,4.2313e-15,1.8857,5.5182e-15,1.6849,0.213,5.0703e-15,1.3503,0.00177,0.6667,1.09,79.14,8.397822,0,NOT_BLL
221.654166666667,-47.0275,1.1379e-09,20.7085,PLSuperExpCutoff,1449.94,6.8004e-12,4.9815e-13,2.2715,7.0244e-13,1.9651,0.4307,6.7743e-13,0.9458,0.01101,0.6667,6.81,1049.01,7.964994,0,NOT_BLL
72.9554166666667,-46.8575,4.1649e-10,15.9731,PowerLaw,1092.57,5.8118e-12,4.8738e-13,2.4528,5.3122e-13,2.3746,0.1003,5.3161e-13,2.0308,0.00379,0.6667,2.27,1151.24,174.406845,1.1854,NOT_BLL
41.4966666666667,-46.8463888888889,2.6466e-09,77.3615,LogParabola,522.42,3.1079e-11,1.7974e-11,2.4175,1.978e-11,2.3085,0.1146,1.9229e-11,2.1126,0.0042,0.6667,7.37,6273,1149.325195,0.6869,NOT_BLL
95.3016666666667,-46.8072222222222,1.152e-10,5.061,PowerLaw,587.46,2.2036e-12,8.1656e-13,2.6925,9.4915e-13,2.6027,0.1325,9.0187e-13,2.3891,0.00416,0.6667,0.97,502.63,9.238136,0.1204,NOT_BLL
158.694166666667,-46.7519444444444,1.7678e-10,5.2123,PowerLaw,2682.66,2.001e-12,2.4406e-14,2.1704,2.5461e-14,2.1277,0.0327,2.5884e-14,1.9301,0.00092,0.6667,0.74,266.89,13.335672,0.265,NOT_BLL
224.472083333333,-46.7022222222222,1.7203e-10,5.7316,PowerLaw,6732.01,1.9627e-12,4.0815e-15,1.9324,3.7994e-15,1.9609,-0.0338,4.0789e-15,1.9295,0,0.6667,0.01,179,10.249156,0,NOT_BLL
105.390416666667,-46.5727777777778,1.263e-09,33.5405,LogParabola,644.69,1.4001e-11,5.03e-12,2.4419,5.9154e-12,2.3171,0.1632,5.7131e-12,1.9484,0.00633,0.6667,6.07,2715.79,378.122162,0.8218,NOT_BLL
169.557916666667,-46.5794444444444,3.5638e-10,8.9992,LogParabola,1297.61,3.1066e-12,2.4021e-13,2.4221,3.3565e-13,2.6663,0.4085,3.4004e-13,1.1887,0.01699,0.6667,2.98,609.74,49.143898,0.829,NOT_BLL
250.165,-46.5452777777778,2.6258e-09,17.6068,PowerLaw,15517.09,3.1009e-11,1.3914e-14,1.8651,1.4383e-14,1.8391,0.0237,1.4677e-14,1.6951,0.00021,0.6667,1.17,1215.09,10.801362,0.123,NOT_BLL
263.44625,-47.5758333333333,4.7563e-10,11.8098,PowerLaw,4360.76,5.3406e-12,2.5524e-14,1.9797,2.2344e-14,2.0624,-0.0657,2.4118e-14,2.1483,-3e-04,0.6667,1.58,480.26,12.8194,0.2673,NOT_BLL
258.134166666667,-46.7047222222222,8.508e-10,8.649,LogParabola,1303.46,7.667e-12,5.4826e-13,2.6,8.0925e-13,2.7501,0.4399,8.1675e-13,1.2343,0.0171,0.6667,3.75,943.57,7.99955,0,NOT_BLL
262.015833333333,-46.1077777777778,1.4642e-09,20.8187,LogParabola,1083.11,1.1186e-11,1.4599e-12,2.4499,1.8404e-12,2.2184,0.2851,1.7674e-12,1.5674,0.00831,0.6667,5.63,1567.68,4.5379,0,NOT_BLL
260.655416666667,-45.4933333333333,1.1052e-09,13.6589,LogParabola,1451.19,6.9888e-12,5.2489e-13,2.3771,6.7515e-13,2.1154,0.3257,6.4817e-13,1.3457,0.00806,0.6667,4.49,885.68,14.548048,0.1997,NOT_BLL
259.942083333333,-45.0058333333333,4.6614e-10,5.0669,PowerLaw,1941.11,6.9565e-12,1.3327e-13,2.511,1.5938e-13,2.4782,0.1695,1.5747e-13,1.8747,0.00444,0.6667,1.97,604.7,8.518595,0,NOT_BLL
59.4133333333333,-46.4172222222222,1.7681e-10,8.8807,PowerLaw,1392.58,2.0897e-12,1.0571e-13,2.2605,1.1447e-13,2.2127,0.0586,1.1544e-13,1.9888,0.00187,0.6667,1.27,386.71,12.396617,0.4113,NOT_BLL
167.855833333333,-46.4119444444444,1.5286e-10,4.1496,PowerLaw,775.66,2.7259e-12,4.9232e-13,2.6449,6.5223e-13,2.5443,0.2767,6.0151e-13,1.9596,0.00879,0.6667,1.72,496.16,6.933228,0,NOT_BLL
220.660416666667,-46.3869444444444,4.3059e-10,11.8321,PowerLaw,3734.24,4.8078e-12,3.113e-14,2.0048,3.2252e-14,1.9865,0.0203,3.1189e-14,1.9999,1e-05,0.6667,0.05,489.98,17.683722,0.416,BLL
195.92375,-46.3675,4.1531e-10,11.5142,PowerLaw,1688.43,4.7866e-12,1.5867e-13,2.2144,1.9566e-13,2.0934,0.1729,1.8331e-13,1.7872,0.00279,0.6667,2.51,656.15,60.3522,0.8796,NOT_BLL
310.04125,-46.3652777777778,1.957e-10,8.7895,PowerLaw,4843.68,2.5083e-12,9.5552e-15,1.7573,1.1957e-14,1.6179,0.1371,1.1177e-14,1.3639,0.00104,0.6667,1.93,189.87,6.530379,0,NOT_BLL
132.987083333333,-46.3419444444444,9.6965e-09,48.9526,PowerLaw,6962.06,1.2129e-10,2.4481e-13,1.7855,2.332e-13,1.8046,-0.0196,2.4084e-13,1.8154,-5e-05,0.6667,0.91,5947.9,12.5339,0.0543,NOT_BLL
73.94625,-46.2872222222222,9.783e-10,33.3501,LogParabola,690.72,1.3322e-11,3.733e-12,2.5187,4.061e-12,2.4833,0.0816,3.9649e-12,2.3144,0.00264,0.6667,3,2756.5,167.047134,0.5078,NOT_BLL
215.285,-46.2444444444444,3.5075e-10,9.4859,PowerLaw,1013.21,5.1821e-12,5.1033e-13,2.5027,6.2156e-13,2.3455,0.1956,6.0163e-13,1.8987,0.00578,0.6667,2.33,801.63,11.258698,0.1693,NOT_BLL
29.4354166666667,-46.2430555555556,5.2045e-10,19.4212,LogParabola,759.87,4.8885e-12,1.35e-12,2.4454,1.5781e-12,2.2395,0.2259,1.5341e-12,1.8202,0.00729,0.6667,3.9,1021.01,123.167519,0.7988,NOT_BLL
24.6429166666667,-46.2172222222222,3.0093e-10,13.6249,PowerLaw,1777.31,3.3749e-12,1.0068e-13,2.1392,1.0507e-13,2.1165,0.0278,1.0395e-13,2.0539,0.00044,0.6667,0.76,521.99,4.494236,0,NOT_BLL
252.106666666667,-46.1955555555556,7.9579e-09,32.1033,PLSuperExpCutoff,3281.39,4.7648e-11,6.2174e-13,2.3499,8.9085e-13,2.3299,0.4723,8.837e-13,0.9618,0.00857,0.6667,10.48,3417.5,10.901346,0.0496,NOT_BLL
321.595,-46.0977777777778,8.0755e-10,28.6024,PowerLaw,566.9,1.2723e-11,5.3517e-12,2.5543,5.6165e-12,2.5322,0.0416,5.5279e-12,2.4502,0.00143,0.6667,1.39,2539.78,625.127991,1.2032,NOT_BLL
6.65208333333333,-46.0155555555556,2.008e-10,10.3816,PowerLaw,2927.85,2.2762e-12,2.3779e-14,1.9491,2.4215e-14,1.9326,0.0112,2.4787e-14,1.8211,0.00038,0.6667,0.76,259,13.780297,0.4073,BLL
81.3716666666667,-46.0069444444444,2.687e-10,10.0357,PowerLaw,1344.93,3.4709e-12,1.8312e-13,2.3761,1.9259e-13,2.3213,0.0489,1.9306e-13,2.1617,0.0015,0.6667,0.93,619.69,7.258853,0,NOT_BLL
78.9058333333333,-45.9483333333333,1.3023e-09,38.4934,PowerLaw,970.77,1.753e-11,1.9871e-12,2.4186,2.0832e-12,2.3932,0.0503,2.0722e-12,2.2688,0.00151,0.6667,2.43,3275.5,822.076965,1.3555,NOT_BLL
156.147916666667,-45.7311111111111,2.2013e-10,8.6057,PowerLaw,4715.28,2.5236e-12,1.0455e-14,1.9211,1.1373e-14,1.8753,0.0515,1.1163e-14,1.7439,0.00047,0.6667,0.92,240.65,7.742303,0,NOT_BLL
189.545416666667,-45.6861111111111,4.3672e-10,13.0166,PowerLaw,1756.79,4.9784e-12,1.5186e-13,2.1894,1.7001e-13,2.1305,0.0822,1.6555e-13,1.9427,0.00148,0.6667,1.82,697.06,29.725521,0.4393,BLL
293.314166666667,-45.6508333333333,3.4795e-10,12.4481,PowerLaw,597.5,6.1539e-12,2.2204e-12,2.6391,2.3475e-12,2.6011,0.0489,2.3339e-12,2.4585,0.00225,0.6667,1.27,1223.24,42.121544,0.5193,NOT_BLL
23.3008333333333,-45.5586111111111,7.0998e-11,5.8957,PowerLaw,7339.99,9.1895e-13,1.6845e-15,1.7466,2.5393e-15,0.8755,0.6821,2.4117e-15,7e-04,0.00418,0.6667,2.01,70.5,3.179688,0,NOT_BLL
349.356666666667,-45.5622222222222,5.7517e-10,20.4799,LogParabola,1693.98,4.2456e-12,1.834e-13,2.0253,2.1545e-13,1.7929,0.178,2.0475e-13,1.4945,0.0029,0.6667,3.65,490.37,33.51556,0.4225,BLL
108.916666666667,-45.4783333333333,3.5622e-10,10.3864,PowerLaw,1385.59,4.256e-12,2.1707e-13,2.2775,2.1504e-13,2.2799,-0.0045,2.0734e-13,2.3826,-0.00044,0.6667,1.83,660.9,14.632661,0.2903,BLL
296.100416666667,-45.3925,2.2217e-10,11.6046,PowerLaw,6957.21,3.0753e-12,6.0732e-15,1.6795,7.6441e-15,1.5381,0.13,7.3321e-15,1.2355,0.00092,0.6667,2.3,198.88,14.320721,0.2216,NOT_BLL
69.7445833333333,-45.3583333333333,7.5967e-10,29.3525,PowerLaw,880.02,1.0211e-11,1.468e-12,2.4172,1.5683e-12,2.3755,0.0619,1.5249e-12,2.2899,0.00124,0.6667,1.72,1958.36,29.904892,0.2143,BLL
29.8254166666667,-45.3847222222222,9.2212e-11,4.4415,PowerLaw,756.04,1.865e-12,3.4194e-13,2.729,3.1442e-13,2.743,-0.0581,3.3879e-13,2.769,-0.00037,0.6667,0.25,465.66,28.207457,0.7349,NOT_BLL
305.59125,-45.2227777777778,8.9824e-10,24.292,LogParabola,1016.08,7.7464e-12,9.2006e-13,2.1522,1.0212e-12,2.0212,0.1015,9.6138e-13,1.9588,0.00133,0.6667,2.51,1169.1,52.279209,0.3967,BLL
128.287083333333,-45.19,1.16e-08,21.9469,PowerLaw,7677.88,1.3183e-10,1.6124e-13,2.1816,1.7096e-13,2.1648,0.0349,1.5834e-13,2.2149,-7e-05,0.6667,0.57,4821.63,13.613193,0.0853,NOT_BLL
332.044166666667,-45.1261111111111,7.1406e-11,4.0788,PowerLaw,5180.23,8.5643e-13,2.968e-15,1.8411,3.1575e-15,1.7864,0.0514,3.1178e-15,1.6443,0.00053,0.6667,0.35,77.87,4.983189,0,NOT_BLL
153.7325,-45.1430555555556,3.7674e-10,10.2679,PowerLaw,1420.73,4.6276e-12,2.2031e-13,2.3164,2.4091e-13,2.298,0.0561,2.2511e-13,2.264,0.00034,0.6667,0.51,702.99,10.972831,0.2206,NOT_BLL
53.7845833333333,-44.9916666666667,4.2309e-10,18.9849,PowerLaw,2172.69,4.7487e-12,9.0205e-14,1.9813,9.0018e-14,1.9826,-0.0011,9.2354e-14,1.9182,0.00024,0.6667,0.8,589.57,33.343365,0.4628,BLL
12.41875,-45.0086111111111,1.2503e-10,7.3672,PowerLaw,717.83,2.1908e-12,4.8861e-13,2.6326,5.2041e-13,2.5827,0.06,5.2533e-13,2.3409,0.00329,0.6667,1.07,525.65,9.28371,0.0801,NOT_BLL
14.155,-44.8727777777778,1.196e-10,5.9374,PowerLaw,1252.88,1.5601e-12,9.6961e-14,2.3867,1.1545e-13,2.2176,0.1829,1.0662e-13,2.0602,0.00252,0.6667,1.02,318.19,8.515421,0,NOT_BLL
166.775,-44.8322222222222,6.4263e-10,23.0473,LogParabola,448.27,1.218e-11,1.0309e-11,2.7028,1.3152e-11,2.553,0.2724,1.2628e-11,1.9152,0.01465,0.6667,5.36,2340.22,123.580933,0.5356,NOT_BLL
264.063333333333,-44.7233333333333,2.9604e-09,36.4532,LogParabola,1154.79,1.8524e-11,2.2646e-12,2.3193,3.0206e-12,2.0226,0.3669,2.899e-12,1.16,0.01065,0.6667,10.86,2629.16,12.858797,0.0802,NOT_BLL
241.1275,-44.6902777777778,1.9226e-09,23.0351,LogParabola,1546,2.0212e-11,8.9108e-13,2.4079,9.8256e-13,2.3809,0.0853,9.3527e-13,2.265,0.00104,0.6667,1.88,2233.45,244.540466,0.9531,BLL
36.6479166666667,-44.6858333333333,3.0999e-10,13.4669,PowerLaw,3546.78,3.5142e-12,2.5261e-14,1.9489,2.9863e-14,1.7999,0.1343,2.8168e-14,1.6215,0.0011,0.6667,1.74,401.58,29.996962,0.6216,BLL
277.550416666667,-44.72,7.9318e-10,22.5284,LogParabola,538.49,1.0729e-11,6.0954e-12,2.5865,7.4008e-12,2.4124,0.2317,7.04e-12,1.9526,0.00953,0.6667,4.61,2051.83,396.313446,1.045,NOT_BLL
186.785833333333,-44.6275,1.4844e-10,6.6942,PowerLaw,5484.16,1.7645e-12,5.5087e-15,1.8547,6.2646e-15,1.7541,0.0875,6.1648e-15,1.5169,0.00082,0.6667,1.2,154.56,19.419365,0.6108,BLL
301.982916666667,-44.5363888888889,5.8847e-10,21.0917,LogParabola,457.6,8.8265e-12,7.1791e-12,2.6198,7.9399e-12,2.4677,0.1316,7.6824e-12,2.2502,0.00534,0.6667,2.62,1811.57,77.250893,0.4593,NOT_BLL
257.43,-44.4852777777778,1.9928e-07,408.6906,PLSuperExpCutoff,1462.71,1.372e-09,8.4399e-11,2.2237,1.1772e-10,2.1065,0.273,1.1487e-10,1.0466,0.07463,0.4602,81.87,71800.01,9.207176,0.0042,NOT_BLL
193.727916666667,-44.4441666666667,2.941e-10,8.9042,PowerLaw,1231.69,3.9126e-12,2.5088e-13,2.407,2.4659e-13,2.4169,-0.0123,2.5324e-13,2.3758,0.00021,0.6667,0.24,639.3,11.466104,0.2272,BLL
101.925416666667,-44.3058333333333,2.4103e-10,8.2789,PowerLaw,1730.3,2.7587e-12,8.6874e-14,2.1991,1.0905e-13,2.0301,0.2136,1.0596e-13,1.476,0.00484,0.6667,2.42,424.33,10.797792,0.2419,NOT_BLL
337.757916666667,-44.2791666666667,4.474e-10,19.1555,PowerLaw,745.26,6.071e-12,1.304e-12,2.4265,1.3829e-12,2.4025,0.0481,1.3556e-12,2.3109,0.00139,0.6667,0.64,1222.05,154.953293,0.8886,NOT_BLL
23.2075,-44.2238888888889,3.0638e-10,14.4719,PowerLaw,1278.12,3.6319e-12,2.2294e-13,2.2653,2.0329e-13,2.3226,-0.0542,2.2043e-13,2.2988,-0.00018,0.6667,0.42,660.02,5.786057,0,BLL
49.4725,-44.2375,8.247e-11,5.7801,PowerLaw,6205.73,9.984e-13,2.4821e-15,1.8277,2.402e-15,1.8395,-0.0147,2.5417e-15,1.7625,0.00012,0.6667,0.23,91.87,6.264998,0,NOT_BLL
208.256666666667,-44.2261111111111,7.5584e-10,20.1115,PowerLaw,1489.44,8.7718e-12,3.8333e-13,2.2282,4.1573e-13,2.1735,0.064,4.1037e-13,2.0067,0.00142,0.6667,2.24,1203.77,17.636877,0.2319,BLL
78.6545833333333,-44.1358333333333,5.478e-10,23.4997,PLSuperExpCutoff,638.39,5.3377e-12,2.4626e-12,2.5433,3.9235e-12,2.1681,0.776,3.8059e-12,0.1191,0.03883,0.6667,9.74,1221.66,5.706263,0,NOT_BLL
84.70875,-44.0861111111111,1.7472e-08,221.6472,LogParabola,620.68,1.6575e-10,5.1185e-11,2.1107,5.4622e-11,2.0185,0.062,5.2749e-11,1.9519,0.0014,0.6667,10.43,20350.48,9772.992188,0.8511,BLL
214.414583333333,-44.0519444444444,1.1185e-09,23.4466,LogParabola,1085.88,7.91e-12,1.0441e-12,2.3271,1.2709e-12,2.0581,0.2628,1.2309e-12,1.4472,0.00776,0.6667,5.72,1237.68,5.927406,0,NOT_BLL
196.088333333333,-43.8958333333333,2.5033e-09,49.9691,LogParabola,1934.45,2.3368e-11,6.0525e-13,1.8899,6.7402e-13,1.7379,0.0949,6.4366e-13,1.6243,0.00108,0.6667,4.72,1993.04,101.701065,0.3743,BLL
89.075,-43.8697222222222,5.8015e-10,18.2102,LogParabola,1700.33,4.3872e-12,1.8542e-13,2.0573,2.1751e-13,1.8542,0.159,2.0459e-13,1.639,0.00222,0.6667,3.09,531.68,33.522804,0.4489,BLL
72.3583333333333,-43.835,1.1331e-08,142.2942,LogParabola,1581.18,1.1426e-10,4.0158e-12,1.8604,4.2793e-12,1.7497,0.0619,4.1377e-12,1.6975,0.00067,0.6667,6.87,9552.42,338.41333,0.2757,BLL
247.565833333333,-43.7911111111111,4.5883e-10,4.8641,PowerLaw,3112.82,6.0831e-12,4.2082e-14,2.4035,3.567e-14,2.3336,-0.0706,3.8252e-14,2.5807,-0.00061,0.6667,2.33,499.2,6.532538,0,NOT_BLL
30.285,-43.7963888888889,7.6588e-11,5.2662,PowerLaw,5160.15,9.5427e-13,3.2931e-15,1.7902,4.4714e-15,1.6602,0.1824,4.2764e-15,1.2279,0.00167,0.6667,1.33,79.95,11.030631,0,NOT_BLL
183.465833333333,-43.7566666666667,3.2882e-10,9.2594,PowerLaw,2239.12,3.8253e-12,6.723e-14,2.2329,7.281e-14,2.187,0.0684,7.271e-14,1.9349,0.00158,0.6667,1.27,561.87,5.309621,0,BLL
